_ID_,_VAL_
6,1
6,1
6,1
6,1
6,1
6,0
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,0
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,0
6,1
6,0
6,1
6,1
6,1
6,0
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,0
6,0
6,0
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,0
7,1
7,0
7,1
7,1
7,0
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,0
7,0
7,1
7,1
7,1
7,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,1
8,0
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,0
8,1
8,1
8,0
8,1
8,0
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,0
8,1
8,1
8,1
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,0
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,0
8,0
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,0
13,1
13,1
13,1
13,1
13,1
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,1
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,1
13,0
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,0
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,0
13,0
13,1
13,1
13,1
13,1
13,1
13,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
15,0
15,0
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,0
16,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,0
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,0
17,0
17,1
17,1
17,0
17,0
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,0
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
18,1
18,0
18,0
18,1
18,1
18,0
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,0
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,0
19,1
19,1
19,1
19,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,0
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,0
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,0
26,1
26,1
26,0
26,0
26,0
26,1
26,1
26,1
26,0
26,0
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,0
26,1
26,1
26,0
26,1
26,1
26,0
26,1
26,1
26,1
26,1
27,1
27,1
27,1
27,0
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,0
30,1
30,0
30,0
30,0
30,0
30,0
30,1
30,1
30,0
30,1
30,1
30,1
30,0
30,1
30,0
30,1
30,1
30,1
30,1
30,1
30,0
30,1
30,0
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,0
30,1
30,1
30,1
30,1
30,0
30,0
30,1
30,0
30,1
30,1
30,0
30,1
30,1
30,1
30,1
30,1
30,1
30,0
30,1
30,0
30,1
30,1
30,1
30,1
30,0
30,0
30,1
30,1
30,1
30,1
30,0
30,1
30,1
30,1
30,1
30,1
30,1
30,0
30,0
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,0
30,0
30,1
30,1
30,0
30,1
30,0
30,0
30,1
30,0
30,0
30,1
30,1
30,0
30,1
30,1
30,1
30,0
30,1
30,0
30,0
30,0
30,1
33,1
33,0
33,0
33,0
33,0
33,1
34,1
34,1
34,1
34,1
34,1
34,0
34,1
34,1
34,1
34,0
34,0
34,1
34,0
34,1
34,1
34,1
34,0
34,1
34,1
34,1
34,1
34,1
34,0
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,0
34,1
34,1
34,1
34,0
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,0
34,1
34,0
34,1
34,1
34,0
34,1
34,0
34,0
34,0
34,1
34,1
34,1
34,1
34,1
34,0
34,1
34,0
34,1
34,1
34,0
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,0
34,0
34,0
34,1
34,0
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,0
34,1
34,0
34,0
34,1
34,1
34,0
34,1
34,1
34,1
34,0
34,0
34,1
34,1
34,1
34,0
34,0
34,1
34,1
34,0
34,0
34,0
34,0
34,1
34,1
34,0
34,1
34,1
34,1
34,0
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,0
34,0
34,1
34,1
34,0
34,1
34,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,0
36,0
36,0
36,1
36,1
36,1
36,0
36,1
36,0
36,1
36,1
36,0
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,0
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,0
36,0
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,0
36,1
36,0
36,1
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,0
36,1
36,1
36,1
36,1
36,1
36,1
36,0
36,1
36,0
36,0
37,1
37,1
37,1
37,0
37,1
37,1
37,1
37,1
37,1
37,0
37,1
37,1
37,1
37,1
37,1
37,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,0
40,1
40,1
40,1
40,1
40,1
40,0
40,1
40,0
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,0
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,0
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,0
40,1
40,1
40,1
40,0
40,1
40,1
40,1
40,0
40,0
40,0
40,0
40,1
40,0
40,1
40,0
40,0
40,0
40,0
40,1
40,0
40,0
40,1
40,0
40,0
40,0
40,0
40,1
40,1
40,1
40,1
40,1
40,0
40,0
40,1
40,1
40,1
40,0
40,0
40,1
40,0
40,1
40,1
40,1
40,1
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,1
40,1
40,1
40,1
40,0
40,0
40,0
40,1
43,1
43,1
43,0
43,1
43,0
43,1
43,0
43,1
43,1
43,0
43,1
43,0
43,1
43,0
43,1
43,0
43,1
43,0
43,0
43,0
43,0
43,1
43,0
43,1
43,0
43,1
43,1
43,0
43,1
43,0
43,1
43,0
43,1
43,1
43,0
43,1
43,1
43,1
43,1
43,1
43,1
43,0
43,1
43,0
43,0
43,0
43,1
43,1
43,1
43,1
43,1
43,1
43,0
43,0
43,1
44,1
44,1
44,1
44,0
44,1
44,1
44,0
44,0
44,0
44,1
44,1
44,1
44,1
44,0
44,1
44,1
44,1
44,1
44,0
44,0
44,0
44,0
44,0
44,0
44,1
44,1
44,1
44,0
44,0
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,0
44,0
44,1
44,0
44,1
44,1
44,0
44,0
44,1
44,1
44,1
44,0
44,1
44,1
44,0
44,1
44,0
44,0
44,1
44,1
44,1
44,1
44,1
44,1
44,0
44,1
44,1
44,1
44,1
44,0
44,1
45,1
45,0
45,1
45,1
45,1
45,1
45,0
45,1
45,0
45,0
45,1
45,1
47,1
47,1
47,0
47,1
47,0
47,1
47,1
47,1
47,1
47,1
47,1
51,1
51,0
51,0
51,0
51,1
51,1
51,0
51,1
51,0
51,0
51,1
51,0
51,0
51,0
51,0
51,1
51,1
51,1
51,1
51,0
51,1
51,0
51,1
51,0
51,0
51,0
51,0
51,1
51,1
51,1
51,0
51,0
51,1
51,1
51,0
51,1
51,0
51,0
51,1
51,1
51,0
51,1
51,0
51,1
51,0
51,0
51,0
51,1
51,0
51,0
51,0
51,0
51,0
51,1
51,0
51,1
51,1
51,1
51,1
51,0
51,0
51,0
51,1
51,1
51,1
51,1
51,0
51,0
51,1
51,1
51,1
51,1
51,0
51,1
51,1
51,0
51,1
51,1
51,0
51,1
51,1
51,0
51,1
51,0
51,1
51,1
51,1
51,0
51,1
51,0
51,1
51,1
51,1
51,0
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,0
51,1
51,1
51,0
51,1
51,0
51,1
51,0
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,0
53,1
53,0
53,0
53,0
53,0
53,0
53,1
53,1
53,0
53,0
53,0
53,0
53,0
53,1
53,1
53,0
53,0
53,0
53,1
53,1
53,1
53,1
53,0
53,0
53,1
53,0
53,0
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,0
57,0
57,1
57,1
57,0
57,0
57,1
57,0
57,1
57,0
57,1
57,1
60,0
60,1
60,1
60,0
60,1
60,1
60,0
60,0
60,1
60,0
60,1
60,0
60,1
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,0
60,0
60,0
60,0
60,1
60,0
60,0
60,1
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,0
60,1
60,0
60,1
60,0
60,0
60,0
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,0
60,1
60,1
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,0
60,0
60,1
60,0
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,0
60,0
60,1
60,1
60,0
60,1
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,0
60,0
60,1
60,0
60,0
60,1
60,0
60,0
60,0
60,0
60,0
60,1
60,1
60,1
60,0
60,0
60,1
60,0
60,0
60,0
60,0
60,0
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,1
60,0
60,1
60,0
60,0
60,1
60,0
60,0
60,0
60,0
60,0
60,1
60,0
60,1
60,1
60,0
60,1
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,0
60,0
60,1
60,1
60,1
60,0
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,1
60,0
60,1
60,1
60,0
60,1
60,1
62,0
62,0
62,0
62,0
62,1
62,0
62,1
62,0
62,1
62,0
62,0
62,1
62,1
62,1
62,1
62,1
62,1
62,0
62,0
62,1
62,1
62,1
62,1
62,1
62,0
62,1
62,1
62,1
62,0
62,1
62,0
62,1
62,0
62,1
62,1
62,0
62,1
62,1
62,0
62,0
62,0
62,1
62,1
62,0
62,0
62,1
62,0
62,0
62,0
62,0
62,1
62,0
62,1
62,0
62,0
62,1
62,0
62,0
62,0
62,1
62,0
62,0
62,1
62,1
62,1
62,1
62,1
62,0
62,1
62,1
62,1
62,1
62,0
62,0
62,0
62,1
62,0
62,1
62,1
62,0
62,0
62,1
62,1
62,0
62,0
62,0
62,0
62,0
62,1
62,0
62,0
62,1
62,1
62,0
62,0
62,0
62,0
62,0
62,1
62,0
62,1
62,0
62,1
62,1
62,0
62,1
62,1
62,1
62,0
62,0
62,0
62,0
62,1
62,0
64,1
64,1
64,1
64,0
64,1
64,0
64,1
64,1
64,0
64,0
64,0
64,1
64,1
64,0
64,1
64,1
64,1
64,0
64,0
64,0
64,1
65,1
66,0
65,1
65,1
66,1
66,1
66,1
66,1
65,1
65,1
65,0
66,0
65,1
66,0
65,0
65,0
66,1
65,0
66,0
65,1
65,0
65,1
66,0
65,1
66,1
66,1
65,1
66,1
65,1
65,1
65,0
66,0
66,0
66,1
65,0
65,0
66,0
66,0
66,1
65,1
65,0
65,0
66,1
66,0
66,0
66,0
65,1
65,0
66,1
65,1
66,0
65,1
65,0
66,1
65,0
66,1
66,0
65,0
65,0
66,1
65,0
65,1
66,0
66,1
65,1
65,0
65,0
65,0
66,0
66,1
66,0
66,1
65,0
65,0
65,0
66,0
65,0
65,0
66,0
66,0
66,0
66,0
66,0
65,1
65,0
65,1
65,1
65,1
66,0
65,1
65,1
66,0
66,1
65,1
66,0
66,1
66,0
65,1
65,1
65,1
65,0
65,1
66,1
66,0
66,1
65,0
66,0
66,0
65,0
65,0
65,1
65,0
66,1
66,1
65,0
65,0
66,1
65,1
66,0
66,1
65,0
65,0
65,0
66,1
66,1
66,1
66,1
65,0
65,1
65,0
65,0
66,0
65,0
66,0
66,0
65,1
65,1
65,0
65,1
65,1
65,0
65,0
65,0
66,0
66,0
66,1
66,0
66,1
66,1
66,0
66,1
66,0
66,0
65,1
65,0
65,0
65,0
65,0
65,1
65,1
65,1
66,1
65,0
66,1
66,0
66,1
66,0
65,1
66,0
66,0
66,0
65,0
66,0
65,1
65,1
65,1
65,1
65,1
65,0
66,0
65,1
66,0
66,0
66,0
65,0
65,1
65,0
66,0
66,1
66,1
66,0
65,0
66,0
66,1
66,1
65,1
66,1
65,1
66,1
66,1
65,1
65,0
65,0
65,0
65,1
65,0
65,1
66,0
65,1
66,0
65,0
66,1
65,1
66,1
66,1
65,0
65,1
65,1
65,0
66,1
66,0
66,0
66,1
66,1
65,1
65,0
65,1
65,1
65,1
65,1
66,1
65,1
65,0
65,1
65,0
66,0
65,0
65,1
65,0
66,1
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,1
65,1
65,0
65,0
65,1
65,0
65,0
66,0
65,0
66,0
66,1
66,0
66,0
66,0
66,1
66,1
66,1
65,1
65,0
65,0
65,0
65,0
65,1
65,1
66,0
66,1
65,1
65,1
65,1
66,0
66,0
67,0
67,0
67,0
67,0
67,0
67,1
67,0
67,0
67,1
67,0
67,0
67,1
67,0
67,1
67,0
67,0
67,0
67,0
67,0
67,0
67,0
67,0
67,1
67,1
67,1
67,1
67,0
67,1
67,0
67,0
67,0
67,0
67,1
67,1
67,0
67,0
67,0
67,0
67,1
67,0
67,1
67,0
67,0
67,0
67,1
67,0
67,1
67,1
67,0
67,1
67,0
67,1
67,0
67,1
67,0
67,0
67,1
67,0
67,0
67,0
67,0
67,1
67,0
67,0
67,0
67,1
67,0
67,1
67,1
67,1
67,0
67,0
67,0
67,0
67,1
67,1
67,1
67,1
67,1
67,1
67,0
67,0
67,0
67,1
67,0
67,1
67,0
67,0
67,1
67,1
67,0
67,0
67,1
67,0
67,0
67,0
67,0
67,0
67,0
67,1
67,1
71,0
71,1
71,1
71,0
71,0
71,1
71,0
71,0
71,1
71,0
71,0
71,1
71,1
71,1
71,1
71,0
71,1
71,0
71,0
71,1
71,1
71,1
71,0
71,1
71,1
71,0
71,0
71,0
71,1
71,0
71,1
71,0
71,0
71,1
71,0
71,1
71,1
71,0
71,1
71,0
71,1
71,0
71,0
71,0
71,0
71,1
71,0
71,1
71,1
71,1
71,1
71,1
71,1
71,0
71,0
71,0
71,1
71,0
71,0
71,0
71,0
71,0
71,0
71,0
71,0
71,1
71,0
71,0
71,1
71,0
71,0
71,0
71,0
71,0
71,0
71,1
71,1
71,1
71,0
71,0
71,1
71,1
71,0
71,0
71,0
71,1
71,1
71,0
71,1
71,1
71,0
71,1
71,0
71,1
71,0
71,0
71,0
71,0
71,0
71,1
71,0
71,1
71,0
71,0
71,0
71,0
71,0
71,1
71,0
71,0
71,1
71,0
71,1
71,1
71,1
71,1
71,0
71,0
71,0
71,0
71,1
71,0
71,0
71,0
71,0
71,0
71,0
71,0
71,0
71,0
71,0
71,1
71,1
71,0
71,0
71,0
71,1
71,0
71,1
71,1
71,1
71,0
71,1
71,0
72,1
72,0
72,0
72,1
72,0
72,1
72,0
72,1
72,0
72,0
72,0
72,0
72,1
72,1
72,1
72,1
72,1
72,0
72,0
72,0
72,0
72,0
72,0
72,1
72,1
72,1
72,0
72,0
72,1
72,0
72,0
72,1
72,0
72,0
72,0
72,1
72,0
72,0
72,0
72,0
72,1
72,0
72,0
72,0
72,0
72,0
72,0
72,0
72,0
75,0
75,0
75,0
75,1
75,0
75,0
75,0
75,0
75,0
75,0
75,1
75,1
75,0
75,0
75,0
75,1
75,1
75,0
75,1
75,0
75,0
75,0
75,0
75,0
75,1
75,0
75,0
75,0
75,0
75,0
75,1
75,1
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,1
80,0
80,1
80,0
80,1
80,0
80,1
80,0
80,0
80,0
80,0
80,1
80,0
80,0
80,1
80,1
80,1
80,0
80,1
80,1
80,0
80,0
80,1
80,1
80,0
80,0
80,1
80,0
80,0
80,0
80,0
80,0
80,1
80,0
80,0
80,1
80,1
80,1
80,1
80,0
80,1
80,0
80,0
80,0
80,0
80,1
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,1
80,0
80,1
80,0
80,0
80,1
80,0
80,1
80,0
80,0
80,1
80,0
80,0
80,1
80,0
80,1
80,1
80,1
80,1
80,1
80,1
80,0
80,1
80,0
80,1
80,0
80,1
80,1
80,0
80,0
80,0
80,0
80,1
80,0
80,0
80,0
80,0
80,1
80,1
80,1
80,0
80,0
80,0
80,1
80,0
80,0
80,1
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,0
80,1
80,1
80,1
80,1
80,1
80,0
80,0
80,0
80,1
80,0
80,0
80,1
80,0
80,0
80,1
80,0
80,0
80,0
80,0
80,1
80,0
80,0
80,1
80,0
80,0
83,0
83,0
83,0
83,1
83,1
83,1
83,0
83,1
83,1
83,0
83,0
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,0
83,0
83,1
83,1
83,0
83,0
83,1
83,1
83,0
83,0
83,1
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,1
83,0
83,1
83,0
83,1
83,0
83,0
83,1
83,1
83,1
83,1
83,0
83,0
83,0
83,1
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
83,1
83,1
83,0
83,0
83,1
83,0
83,1
83,0
83,0
83,0
83,0
83,0
83,0
83,1
83,0
